date,branch_id,region,recruited_today,disbursed_amount_ksh,daily_dues_ksh,collected_ksh,missed_calls,arrears_new_ksh,par_percent,daily_target_ksh
2024-11-05,BR025,Eastern,12,10803,66078,45512,1,0,1.88,1800000
2024-11-06,BR025,Eastern,14,17542,70328,71240,3,0,2.12,1800000
2024-11-07,BR025,Eastern,18,12460,55608,41839,0,0,1.19,1800000
2024-11-08,BR025,Eastern,18,11737,50096,34879,2,2,1.26,1800000
2024-11-09,BR025,Eastern,8,16482,55446,41078,1,0,4.42,1800000
2024-11-10,BR025,Eastern,16,11607,52260,41401,1,0,1.9,1800000
2024-11-11,BR025,Eastern,4,10355,59492,45373,3,1,3.29,1800000
2024-11-12,BR025,Eastern,8,11928,49067,45628,0,1,1.87,1800000
2024-11-13,BR025,Eastern,14,6044,53613,49214,4,1,5.23,1800000
2024-11-14,BR025,Eastern,14,9800,64447,64654,1,0,0.68,1800000
2024-11-15,BR025,Eastern,8,17871,50436,37023,3,1,1.22,1800000
2024-11-16,BR025,Eastern,12,21120,61024,53998,2,2,0.57,1800000
2024-11-17,BR025,Eastern,12,8912,66621,58306,2,2,2.39,1800000
2024-11-18,BR025,Eastern,14,14440,63298,55918,1,0,5.32,1800000
2024-11-19,BR025,Eastern,12,10442,57888,55930,3,1,1.42,1800000
2024-11-20,BR025,Eastern,14,14271,60116,49920,1,1,2.28,1800000
2024-11-21,BR025,Eastern,20,12839,51977,41262,1,0,3.18,1800000
2024-11-22,BR025,Eastern,12,19491,61690,49210,1,0,4.2,1800000
2024-11-23,BR025,Eastern,20,18079,64244,53578,1,1,5.78,1800000
2024-11-24,BR025,Eastern,10,18014,58739,54428,1,0,2.43,1800000
2024-11-25,BR025,Eastern,10,16821,57223,41422,0,3,1.37,1800000
2024-11-26,BR025,Eastern,10,9074,50576,38360,2,1,1.3,1800000
2024-11-27,BR025,Eastern,12,12905,69775,68159,3,2,4.72,1800000
2024-11-28,BR025,Eastern,16,17400,56001,52849,1,3,3.4,1800000
2024-11-29,BR025,Eastern,10,13194,55464,49734,3,0,5.95,1800000
2024-11-30,BR025,Eastern,10,17785,53103,42581,1,0,4.62,1800000
2024-12-01,BR025,Eastern,6,11176,48167,46916,3,0,4.25,1800000
2024-12-02,BR025,Eastern,10,11560,58346,50315,3,4,2.52,1800000
2024-12-03,BR025,Eastern,10,13836,58247,52332,3,1,3.89,1800000
2024-12-04,BR025,Eastern,10,14900,70759,70167,2,1,3.45,1800000
2024-12-05,BR025,Eastern,18,11883,71837,72772,1,1,3.19,1800000
2024-12-06,BR025,Eastern,10,15788,48440,37667,0,1,4.04,1800000
2024-12-07,BR025,Eastern,18,8010,63311,41694,1,1,2.88,1800000
2024-12-08,BR025,Eastern,18,15800,56003,56615,1,0,4.45,1800000
2024-12-09,BR025,Eastern,20,12362,51935,40582,2,0,2.27,1800000
2024-12-10,BR025,Eastern,16,25071,61558,44120,3,1,1.48,1800000
2024-12-11,BR025,Eastern,8,10355,59373,46730,3,2,1.37,1800000
2024-12-12,BR025,Eastern,8,24334,58640,40718,5,0,1.95,1800000
2024-12-13,BR025,Eastern,12,11605,59702,60513,3,1,3.1,1800000
2024-12-14,BR025,Eastern,14,17150,57218,41870,1,0,1.68,1800000
2024-12-15,BR025,Eastern,14,13900,59979,60418,5,0,1.27,1800000
2024-12-16,BR025,Eastern,16,15085,66724,43469,4,1,2.58,1800000
2024-12-17,BR025,Eastern,12,17315,53050,47819,3,1,4.0,1800000
2024-12-18,BR025,Eastern,16,21660,55668,41555,2,0,5.81,1800000
2024-12-19,BR025,Eastern,6,15664,63530,48352,2,0,2.38,1800000
2024-12-20,BR025,Eastern,18,14800,52410,50119,1,1,1.37,1800000
2024-12-21,BR025,Eastern,6,21400,50778,36814,1,0,1.04,1800000
2024-12-22,BR025,Eastern,14,29237,48817,48655,1,3,4.27,1800000
2024-12-23,BR025,Eastern,12,27940,64492,43534,3,0,2.02,1800000
2024-12-24,BR025,Eastern,14,11085,66756,63430,2,0,2.97,1800000
2024-12-25,BR025,Eastern,16,11214,67877,54310,5,2,4.92,1800000
2024-12-26,BR025,Eastern,14,25521,50870,50858,1,3,2.43,1800000
2024-12-27,BR025,Eastern,6,22942,48349,35154,3,3,4.4,1800000
2024-12-28,BR025,Eastern,8,24360,50316,35158,3,2,5.3,1800000
2024-12-29,BR025,Eastern,6,17592,49610,44034,4,0,3.72,1800000
2024-12-30,BR025,Eastern,14,19267,51823,44154,1,1,5.3,1800000
2024-12-31,BR025,Eastern,10,17978,58962,58455,1,2,3.52,1800000
2025-01-01,BR025,Eastern,14,13208,69665,70950,0,1,0.71,1800000
2025-01-02,BR025,Eastern,18,11353,68269,58678,2,0,3.28,1800000
2025-01-03,BR025,Eastern,8,12578,49592,42386,1,0,3.4,1800000
2025-01-04,BR025,Eastern,8,11068,61385,62164,1,0,1.62,1800000
2025-01-05,BR025,Eastern,12,7778,57716,51185,1,1,1.28,1800000
2025-01-06,BR025,Eastern,6,7894,57181,42459,2,4,4.36,1800000
2025-01-07,BR025,Eastern,14,9345,48497,37299,2,2,2.16,1800000
2025-01-08,BR025,Eastern,8,21668,54904,56434,2,1,1.93,1800000
2025-01-09,BR025,Eastern,14,9157,63036,54905,3,1,3.41,1800000
2025-01-10,BR025,Eastern,10,12767,62605,49162,2,0,2.88,1800000
2025-01-11,BR025,Eastern,10,15533,56630,38623,5,2,4.55,1800000
2025-01-12,BR025,Eastern,6,17892,71156,47799,4,1,2.15,1800000
2025-01-13,BR025,Eastern,18,21760,57999,60297,3,0,4.25,1800000
2025-01-14,BR025,Eastern,8,12740,62244,42572,0,2,2.44,1800000
2025-01-15,BR025,Eastern,16,9928,56000,40063,2,1,4.73,1800000
2025-01-16,BR025,Eastern,22,10057,61655,45485,0,0,5.76,1800000
2025-01-17,BR025,Eastern,14,17825,69081,64088,1,1,4.48,1800000
2025-01-18,BR025,Eastern,2,19339,57949,56675,2,1,5.36,1800000
2025-01-19,BR025,Eastern,16,18797,53205,41171,0,1,2.46,1800000
2025-01-20,BR025,Eastern,6,3964,65032,58498,3,0,1.64,1800000
2025-01-21,BR025,Eastern,22,16049,54672,48607,1,0,4.08,1800000
2025-01-22,BR025,Eastern,10,12994,67668,64642,3,0,2.16,1800000
2025-01-23,BR025,Eastern,18,21366,51973,41166,3,3,5.09,1800000
2025-01-24,BR025,Eastern,8,8314,57863,38337,4,0,2.09,1800000
2025-01-25,BR025,Eastern,8,10092,62402,45985,4,2,1.36,1800000
2025-01-26,BR025,Eastern,6,19850,52773,36533,3,0,0.76,1800000
2025-01-27,BR025,Eastern,6,20075,59443,43306,0,2,4.49,1800000
2025-01-28,BR025,Eastern,8,22619,70957,54710,1,2,1.05,1800000
2025-01-29,BR025,Eastern,18,19352,66306,50870,0,0,5.17,1800000
2025-01-30,BR025,Eastern,4,13042,56160,50260,2,1,3.45,1800000
2025-01-31,BR025,Eastern,4,20975,66156,56053,2,0,0.56,1800000
2025-02-01,BR025,Eastern,4,14225,65878,67835,3,1,1.53,1800000
2025-02-02,BR025,Eastern,18,8257,66644,67027,2,0,5.36,1800000
2025-02-03,BR025,Eastern,8,10062,55892,51736,1,4,3.08,1800000
2025-02-04,BR025,Eastern,10,15964,54372,55620,3,0,4.63,1800000
2025-02-05,BR025,Eastern,10,6914,58811,44836,2,2,2.31,1800000
2025-02-06,BR025,Eastern,14,19297,58673,50497,1,2,5.52,1800000
2025-02-07,BR025,Eastern,6,15575,54498,51825,1,2,3.35,1800000
2025-02-08,BR025,Eastern,8,9931,58582,50991,1,0,1.3,1800000
2025-02-09,BR025,Eastern,4,12819,55397,41033,3,1,5.61,1800000
2025-02-10,BR025,Eastern,20,18107,60773,49522,2,0,2.97,1800000
2025-02-11,BR025,Eastern,12,17651,54997,41978,2,0,4.92,1800000
2025-02-12,BR025,Eastern,20,14314,53948,46917,2,0,2.47,1800000
2025-02-13,BR025,Eastern,18,14507,50574,37113,2,3,4.98,1800000
2025-02-14,BR025,Eastern,14,13720,54544,37072,4,1,5.2,1800000
2025-02-15,BR025,Eastern,10,5957,56070,52178,1,1,1.74,1800000
2025-02-16,BR025,Eastern,8,17097,61318,51191,2,0,5.06,1800000
2025-02-17,BR025,Eastern,16,19862,63309,64958,5,1,4.54,1800000
2025-02-18,BR025,Eastern,18,15471,69437,46691,0,0,5.87,1800000
2025-02-19,BR025,Eastern,6,17230,66335,47814,1,1,5.55,1800000
2025-02-20,BR025,Eastern,12,23785,57058,39851,5,1,1.52,1800000
2025-02-21,BR025,Eastern,8,14712,68194,58792,2,0,5.45,1800000
2025-02-22,BR025,Eastern,14,9475,65109,59775,2,2,1.98,1800000
2025-02-23,BR025,Eastern,10,19722,52884,46628,1,1,5.87,1800000
2025-02-24,BR025,Eastern,8,7759,48478,37524,1,2,2.95,1800000
2025-02-25,BR025,Eastern,12,12616,69341,61540,2,1,4.95,1800000
2025-02-26,BR025,Eastern,14,22118,50920,43621,3,0,5.05,1800000
2025-02-27,BR025,Eastern,18,9177,53498,36935,1,0,5.6,1800000
2025-02-28,BR025,Eastern,14,13920,68949,49698,1,1,5.09,1800000
2025-03-01,BR025,Eastern,22,18289,63690,50439,4,3,1.7,1800000
2025-03-02,BR025,Eastern,8,3302,56332,57360,0,0,5.22,1800000
2025-03-03,BR025,Eastern,8,8385,69601,46033,0,0,1.16,1800000
2025-03-04,BR025,Eastern,10,16602,70191,55401,2,2,1.33,1800000
2025-03-05,BR025,Eastern,6,15557,60300,40059,3,2,4.91,1800000
2025-03-06,BR025,Eastern,10,18639,70214,65697,3,0,3.29,1800000
2025-03-07,BR025,Eastern,14,11570,51610,45152,4,0,4.36,1800000
2025-03-08,BR025,Eastern,12,12414,60993,56877,2,1,5.34,1800000
2025-03-09,BR025,Eastern,18,22892,64634,57486,3,0,4.72,1800000
2025-03-10,BR025,Eastern,18,12535,56699,41308,1,0,3.14,1800000
2025-03-11,BR025,Eastern,10,11297,52986,39138,4,2,5.35,1800000
2025-03-12,BR025,Eastern,10,27197,66286,63309,1,0,2.27,1800000
2025-03-13,BR025,Eastern,14,20551,71928,48236,1,1,4.82,1800000
2025-03-14,BR025,Eastern,6,8575,69911,50839,1,2,2.63,1800000
2025-03-15,BR025,Eastern,12,26062,70954,71162,4,1,0.56,1800000
2025-03-16,BR025,Eastern,6,15085,52436,34721,2,1,5.8,1800000
2025-03-17,BR025,Eastern,16,7639,58657,57203,2,1,1.95,1800000
2025-03-18,BR025,Eastern,10,13924,68879,63372,1,1,3.55,1800000
2025-03-19,BR025,Eastern,22,11748,60912,58259,0,2,3.28,1800000
2025-03-20,BR025,Eastern,20,17971,61686,49169,2,1,1.38,1800000
2025-03-21,BR025,Eastern,12,17655,67112,58302,1,0,2.95,1800000
2025-03-22,BR025,Eastern,18,3248,70493,51049,1,0,4.44,1800000
2025-03-23,BR025,Eastern,16,21914,57694,57062,0,2,5.49,1800000
2025-03-24,BR025,Eastern,6,11085,58940,43369,2,1,0.66,1800000
2025-03-25,BR025,Eastern,10,16821,56816,43138,1,1,1.63,1800000
2025-03-26,BR025,Eastern,16,14178,51264,47374,0,2,1.79,1800000
2025-03-27,BR025,Eastern,10,13765,56575,47331,0,0,1.91,1800000
2025-03-28,BR025,Eastern,2,2900,64688,47876,4,0,1.01,1800000
2025-03-29,BR025,Eastern,18,16126,48531,41185,1,0,2.59,1800000
2025-03-30,BR025,Eastern,16,14228,54344,47230,0,1,3.12,1800000
2025-03-31,BR025,Eastern,10,8989,56127,58542,0,2,3.69,1800000
2025-04-01,BR025,Eastern,8,9144,52136,50814,1,1,0.53,1800000
2025-04-02,BR025,Eastern,8,12385,70222,61660,1,2,1.33,1800000
2025-04-03,BR025,Eastern,16,27672,51332,50776,1,2,4.69,1800000
2025-04-04,BR025,Eastern,8,8514,59602,45932,4,0,3.16,1800000
2025-04-05,BR025,Eastern,16,8642,57825,52721,2,0,1.63,1800000
2025-04-06,BR025,Eastern,8,14472,67616,66276,0,0,3.37,1800000
2025-04-07,BR025,Eastern,10,14462,68073,50824,3,2,1.94,1800000
2025-04-08,BR025,Eastern,22,8125,50925,48411,2,1,1.6,1800000
2025-04-09,BR025,Eastern,10,13735,63194,41978,2,0,2.79,1800000
2025-04-10,BR025,Eastern,12,9285,68426,44741,2,3,2.31,1800000
2025-04-11,BR025,Eastern,28,13180,48800,43301,2,0,5.98,1800000
2025-04-12,BR025,Eastern,18,15745,70770,68203,2,0,5.54,1800000
2025-04-13,BR025,Eastern,10,13539,52339,48712,1,2,1.19,1800000
2025-04-14,BR025,Eastern,12,14700,71136,70786,1,0,4.01,1800000
2025-04-15,BR025,Eastern,18,11914,70745,62141,1,0,2.44,1800000
2025-04-16,BR025,Eastern,16,19611,64460,42224,5,1,3.74,1800000
2025-04-17,BR025,Eastern,6,24445,49203,42767,1,2,5.57,1800000
2025-04-18,BR025,Eastern,14,14182,66826,48017,1,1,3.79,1800000
2025-04-19,BR025,Eastern,12,6526,51462,42983,2,1,0.53,1800000
2025-04-20,BR025,Eastern,16,14800,61700,46612,0,1,5.53,1800000
2025-04-21,BR025,Eastern,12,13375,63630,62533,2,0,4.11,1800000
2025-04-22,BR025,Eastern,10,10828,67958,60358,2,0,1.65,1800000
2025-04-23,BR025,Eastern,16,23283,55319,44510,0,1,5.25,1800000
2025-04-24,BR025,Eastern,8,18291,54767,36701,1,1,5.09,1800000
2025-04-25,BR025,Eastern,12,15700,67422,49056,2,0,2.26,1800000
2025-04-26,BR025,Eastern,24,22685,64616,52397,5,0,5.58,1800000
2025-04-27,BR025,Eastern,14,13765,51457,53921,2,2,3.9,1800000
2025-04-28,BR025,Eastern,16,18849,49392,43534,2,0,4.35,1800000
2025-04-29,BR025,Eastern,8,21111,59959,57442,1,2,5.08,1800000
2025-04-30,BR025,Eastern,22,17785,57239,46933,0,0,2.34,1800000
2024-11-01,BR026,RiftValleySouth,4,8941,40273,35510,2,2,0.62,1100000
2024-11-02,BR026,RiftValleySouth,2,12385,38911,40149,4,0,5.53,1100000
2024-11-03,BR026,RiftValleySouth,6,10482,30686,26953,1,0,0.95,1100000
2024-11-04,BR026,RiftValleySouth,2,7450,31827,27946,1,0,1.05,1100000
2024-11-05,BR026,RiftValleySouth,2,3457,29486,20341,1,2,4.0,1100000
2024-11-06,BR026,RiftValleySouth,6,8771,40416,33291,4,1,0.61,1100000
2024-11-07,BR026,RiftValleySouth,6,5340,42011,32888,2,0,2.35,1100000
2024-11-08,BR026,RiftValleySouth,12,5642,36197,30476,2,1,4.12,1100000
2024-11-09,BR026,RiftValleySouth,4,13735,32888,30439,1,0,5.28,1100000
2024-11-10,BR026,RiftValleySouth,8,8357,36369,24230,0,4,3.7,1100000
2024-11-11,BR026,RiftValleySouth,8,14121,40172,28094,2,0,4.35,1100000
2024-11-12,BR026,RiftValleySouth,12,10497,29508,22714,4,4,3.05,1100000
2024-11-13,BR026,RiftValleySouth,10,8704,33869,30887,1,4,1.44,1100000
2024-11-14,BR026,RiftValleySouth,6,2940,30804,29831,2,1,0.66,1100000
2024-11-15,BR026,RiftValleySouth,2,11914,37889,29643,4,0,1.29,1100000
2024-11-16,BR026,RiftValleySouth,4,3017,37443,32713,2,0,1.46,1100000
2024-11-17,BR026,RiftValleySouth,8,2546,40848,31406,0,1,4.63,1100000
2024-11-18,BR026,RiftValleySouth,0,12377,37906,34491,3,5,3.77,1100000
2024-11-19,BR026,RiftValleySouth,4,9398,39833,29089,2,0,5.72,1100000
2024-11-20,BR026,RiftValleySouth,10,12685,39509,32107,3,0,4.05,1100000
2024-11-21,BR026,RiftValleySouth,2,1337,35394,26774,2,2,4.37,1100000
2024-11-22,BR026,RiftValleySouth,12,6497,29706,24414,4,0,3.23,1100000
2024-11-23,BR026,RiftValleySouth,6,7670,42377,42958,3,1,4.82,1100000
2024-11-24,BR026,RiftValleySouth,8,14411,35617,32937,4,1,3.44,1100000
2024-11-25,BR026,RiftValleySouth,6,5607,31933,25918,2,2,3.1,1100000
2024-11-26,BR026,RiftValleySouth,10,14178,32417,29776,5,3,4.98,1100000
2024-11-27,BR026,RiftValleySouth,4,13765,36472,36894,1,0,5.67,1100000
2024-11-28,BR026,RiftValleySouth,6,10440,39592,35531,0,1,4.43,1100000
2024-11-29,BR026,RiftValleySouth,8,3518,40608,34243,4,1,2.36,1100000
2024-11-30,BR026,RiftValleySouth,6,2964,32765,23296,4,0,1.37,1100000
2024-12-01,BR026,RiftValleySouth,8,8941,41164,29676,5,1,1.17,1100000
2024-12-02,BR026,RiftValleySouth,4,7225,38007,36727,2,0,4.44,1100000
2024-12-03,BR026,RiftValleySouth,12,4192,32810,29573,1,0,3.4,1100000
2024-12-04,BR026,RiftValleySouth,2,9365,31412,31692,0,1,3.22,1100000
2024-12-05,BR026,RiftValleySouth,8,5401,32328,23857,2,1,3.43,1100000
2024-12-06,BR026,RiftValleySouth,8,8771,32146,24291,2,0,4.75,1100000
2024-12-07,BR026,RiftValleySouth,14,20025,33643,31829,2,0,5.17,1100000
2024-12-08,BR026,RiftValleySouth,10,12414,33540,33357,1,1,3.32,1100000
2024-12-09,BR026,RiftValleySouth,8,10988,42923,35856,2,0,4.76,1100000
2024-12-10,BR026,RiftValleySouth,10,4642,30169,22589,2,1,3.77,1100000
2024-12-11,BR026,RiftValleySouth,2,9414,41289,34233,1,1,2.86,1100000
2024-12-12,BR026,RiftValleySouth,4,3817,36912,30478,1,0,5.02,1100000
2024-12-13,BR026,RiftValleySouth,8,10638,31609,28847,3,0,3.96,1100000
2024-12-14,BR026,RiftValleySouth,6,11025,36472,36573,2,1,0.9,1100000
2024-12-15,BR026,RiftValleySouth,6,8935,42458,30197,2,2,3.84,1100000
2024-12-16,BR026,RiftValleySouth,4,7040,30435,29819,0,0,5.49,1100000
2024-12-17,BR026,RiftValleySouth,6,17825,42240,37603,2,2,4.84,1100000
2024-12-18,BR026,RiftValleySouth,14,13924,43392,36678,2,2,5.96,1100000
2024-12-19,BR026,RiftValleySouth,2,4699,37441,35019,3,1,1.61,1100000
2024-12-20,BR026,RiftValleySouth,6,7928,38476,25767,1,5,2.6,1100000
2024-12-21,BR026,RiftValleySouth,4,8560,42415,42798,2,2,4.5,1100000
2024-12-22,BR026,RiftValleySouth,2,9475,29749,27851,2,3,1.37,1100000
2024-12-23,BR026,RiftValleySouth,8,6574,30204,21579,1,0,4.48,1100000
2024-12-24,BR026,RiftValleySouth,8,8314,43040,29045,1,0,1.14,1100000
2024-12-25,BR026,RiftValleySouth,6,11214,34350,34808,3,1,2.52,1100000
2024-12-26,BR026,RiftValleySouth,8,9925,43964,35720,1,0,3.06,1100000
2024-12-27,BR026,RiftValleySouth,10,6882,37760,25338,1,1,4.88,1100000
2024-12-28,BR026,RiftValleySouth,12,10440,41586,41365,1,2,4.56,1100000
2024-12-29,BR026,RiftValleySouth,16,11728,38199,26194,2,0,1.42,1100000
2024-12-30,BR026,RiftValleySouth,10,8892,31403,32425,4,1,3.79,1100000
2024-12-31,BR026,RiftValleySouth,14,15581,30383,28985,3,1,1.39,1100000
2025-01-01,BR026,RiftValleySouth,2,4877,36190,28406,3,0,0.68,1100000
2025-01-02,BR026,RiftValleySouth,6,11147,31959,27033,1,1,0.92,1100000
2025-01-03,BR026,RiftValleySouth,4,11320,41384,40620,3,1,1.5,1100000
2025-01-04,BR026,RiftValleySouth,2,10642,33414,24899,1,0,5.88,1100000
2025-01-05,BR026,RiftValleySouth,4,11667,33915,25753,0,0,3.33,1100000
2025-01-06,BR026,RiftValleySouth,6,9867,41162,31627,4,0,2.9,1100000
2025-01-07,BR026,RiftValleySouth,8,6230,39323,28705,1,1,1.89,1100000
2025-01-08,BR026,RiftValleySouth,6,15800,37191,37171,4,0,2.8,1100000
2025-01-09,BR026,RiftValleySouth,10,4578,29606,22517,0,0,1.92,1100000
2025-01-10,BR026,RiftValleySouth,10,12767,30759,30864,2,2,3.03,1100000
2025-01-11,BR026,RiftValleySouth,10,15533,39771,39138,1,2,3.56,1100000
2025-01-12,BR026,RiftValleySouth,2,8588,29403,26596,1,0,1.8,1100000
2025-01-13,BR026,RiftValleySouth,8,8462,29573,19454,2,2,4.13,1100000
2025-01-14,BR026,RiftValleySouth,4,19110,39701,40950,4,0,2.18,1100000
2025-01-15,BR026,RiftValleySouth,10,10425,31834,24875,5,0,1.47,1100000
2025-01-16,BR026,RiftValleySouth,10,17600,41712,42403,2,0,1.74,1100000
2025-01-17,BR026,RiftValleySouth,8,9167,33903,33828,4,1,1.37,1100000
2025-01-18,BR026,RiftValleySouth,6,11603,35854,33798,2,1,3.54,1100000
2025-01-19,BR026,RiftValleySouth,4,15664,39192,36378,1,0,1.31,1100000
2025-01-20,BR026,RiftValleySouth,16,3964,41626,42338,0,1,1.69,1100000
2025-01-21,BR026,RiftValleySouth,8,5350,33086,33256,1,2,5.91,1100000
2025-01-22,BR026,RiftValleySouth,10,9475,36410,27507,0,1,5.69,1100000
2025-01-23,BR026,RiftValleySouth,8,8765,38998,32128,0,1,1.89,1100000
2025-01-24,BR026,RiftValleySouth,14,9977,38657,36029,2,1,4.62,1100000
2025-01-25,BR026,RiftValleySouth,14,8971,42177,30479,2,0,2.9,1100000
2025-01-26,BR026,RiftValleySouth,18,18432,43013,28068,3,0,1.98,1100000
2025-01-27,BR026,RiftValleySouth,10,14339,30986,29436,2,2,2.67,1100000
2025-01-28,BR026,RiftValleySouth,16,6959,43380,39520,2,0,2.62,1100000
2025-01-29,BR026,RiftValleySouth,6,17592,36788,25179,3,1,3.85,1100000
2025-01-30,BR026,RiftValleySouth,10,14228,36894,37851,2,1,4.0,1100000
2025-01-31,BR026,RiftValleySouth,2,8390,41782,32129,4,1,5.32,1100000
2025-02-01,BR026,RiftValleySouth,4,8128,37569,31826,1,1,4.45,1100000
2025-02-02,BR026,RiftValleySouth,10,6605,29942,22923,4,1,3.69,1100000
2025-02-03,BR026,RiftValleySouth,10,5031,30864,29545,2,0,4.25,1100000
2025-02-04,BR026,RiftValleySouth,16,8514,38842,35269,2,2,4.47,1100000
2025-02-05,BR026,RiftValleySouth,2,6050,32902,29192,2,2,4.5,1100000
2025-02-06,BR026,RiftValleySouth,8,6140,42613,27795,2,2,3.28,1100000
2025-02-07,BR026,RiftValleySouth,12,12237,40289,26349,1,1,1.73,1100000
2025-02-08,BR026,RiftValleySouth,10,6771,29522,22022,0,0,2.3,1100000
2025-02-09,BR026,RiftValleySouth,4,9157,38132,39892,3,0,1.61,1100000
2025-02-10,BR026,RiftValleySouth,8,11607,30733,31317,3,3,1.42,1100000
2025-02-11,BR026,RiftValleySouth,14,9885,39105,28848,1,0,3.04,1100000
2025-02-12,BR026,RiftValleySouth,10,6680,42463,40686,3,0,5.53,1100000
2025-02-13,BR026,RiftValleySouth,6,5802,34015,34041,3,0,1.06,1100000
2025-02-14,BR026,RiftValleySouth,4,10290,41469,40980,1,1,3.72,1100000
2025-02-15,BR026,RiftValleySouth,8,7942,41905,36239,1,1,4.91,1100000
2025-02-16,BR026,RiftValleySouth,12,10057,32089,29210,0,1,0.76,1100000
2025-02-17,BR026,RiftValleySouth,2,10185,37531,28499,0,2,1.5,1100000
2025-02-18,BR026,RiftValleySouth,4,9025,39253,28052,0,0,0.95,1100000
2025-02-19,BR026,RiftValleySouth,8,7832,31362,31474,3,1,1.51,1100000
2025-02-20,BR026,RiftValleySouth,6,7928,38770,27256,1,0,2.65,1100000
2025-02-21,BR026,RiftValleySouth,14,12840,41121,41993,1,0,1.08,1100000
2025-02-22,BR026,RiftValleySouth,8,12182,38031,26669,4,1,5.4,1100000
2025-02-23,BR026,RiftValleySouth,14,21366,40130,28752,2,3,3.67,1100000
2025-02-24,BR026,RiftValleySouth,2,13302,34886,24314,3,0,4.84,1100000
2025-02-25,BR026,RiftValleySouth,10,8971,33435,33352,4,1,5.19,1100000
2025-02-26,BR026,RiftValleySouth,2,8507,39685,32374,1,3,4.7,1100000
2025-02-27,BR026,RiftValleySouth,2,11471,35724,23336,0,1,2.45,1100000
2025-02-28,BR026,RiftValleySouth,4,9280,34803,31598,2,1,5.68,1100000
2025-03-01,BR026,RiftValleySouth,4,8535,31407,29465,2,1,1.84,1100000
2025-03-02,BR026,RiftValleySouth,14,9908,32859,24755,3,1,3.77,1100000
2025-03-03,BR026,RiftValleySouth,8,7547,34998,28331,1,2,3.1,1100000
2025-03-04,BR026,RiftValleySouth,8,7450,43276,36416,2,0,3.57,1100000
2025-03-05,BR026,RiftValleySouth,6,6914,29485,23505,2,0,4.19,1100000
2025-03-06,BR026,RiftValleySouth,6,5262,29802,19656,0,1,4.11,1100000
2025-03-07,BR026,RiftValleySouth,10,4450,35458,26838,1,2,2.86,1100000
2025-03-08,BR026,RiftValleySouth,14,6771,39743,40365,1,0,1.7,1100000
2025-03-09,BR026,RiftValleySouth,2,9157,31336,22341,0,3,2.56,1100000
2025-03-10,BR026,RiftValleySouth,4,12767,34850,31046,2,0,5.41,1100000
2025-03-11,BR026,RiftValleySouth,4,9414,39082,39466,2,1,1.42,1100000
2025-03-12,BR026,RiftValleySouth,4,11451,30432,30351,2,1,1.57,1100000
2025-03-13,BR026,RiftValleySouth,8,10880,30642,23551,2,3,3.53,1100000
2025-03-14,BR026,RiftValleySouth,8,12250,42509,39913,2,1,4.3,1100000
2025-03-15,BR026,RiftValleySouth,4,14892,41564,32789,3,0,3.67,1100000
2025-03-16,BR026,RiftValleySouth,8,15085,35211,30914,1,0,2.43,1100000
2025-03-17,BR026,RiftValleySouth,12,6366,42488,37523,5,1,1.55,1100000
2025-03-18,BR026,RiftValleySouth,6,9282,40467,31457,4,2,5.89,1100000
2025-03-19,BR026,RiftValleySouth,2,5221,33327,31153,2,1,2.2,1100000
2025-03-20,BR026,RiftValleySouth,4,13214,31857,32608,1,0,1.68,1100000
2025-03-21,BR026,RiftValleySouth,10,14712,32698,23487,1,3,3.43,1100000
2025-03-22,BR026,RiftValleySouth,12,13535,34956,28938,0,0,2.11,1100000
2025-03-23,BR026,RiftValleySouth,6,6574,34764,31104,2,1,5.67,1100000
2025-03-24,BR026,RiftValleySouth,36,7759,43109,45009,1,1,1.35,1100000
2025-03-25,BR026,RiftValleySouth,10,8971,34774,31156,4,0,4.58,1100000
2025-03-26,BR026,RiftValleySouth,2,14178,32177,28126,2,0,1.77,1100000
2025-03-27,BR026,RiftValleySouth,8,9177,40686,36272,3,1,2.67,1100000
2025-03-28,BR026,RiftValleySouth,12,11600,34249,23416,1,0,5.21,1100000
2025-03-29,BR026,RiftValleySouth,6,16420,34282,30261,4,1,4.86,1100000
2025-03-30,BR026,RiftValleySouth,12,24900,32182,29359,3,1,5.02,1100000
2025-03-31,BR026,RiftValleySouth,4,13184,33429,34487,4,1,4.48,1100000
2025-04-01,BR026,RiftValleySouth,14,6096,33708,22738,1,1,4.84,1100000
2025-04-02,BR026,RiftValleySouth,16,9289,43043,43004,2,0,4.08,1100000
2025-04-03,BR026,RiftValleySouth,10,6708,42140,27931,1,0,3.72,1100000
2025-04-04,BR026,RiftValleySouth,8,8514,29689,20182,1,1,5.13,1100000
2025-04-05,BR026,RiftValleySouth,6,6482,39602,29305,5,0,2.32,1100000
2025-04-06,BR026,RiftValleySouth,4,11841,37574,33856,4,2,4.29,1100000
2025-04-07,BR026,RiftValleySouth,6,8010,34641,30978,2,1,1.49,1100000
2025-04-08,BR026,RiftValleySouth,2,9028,33733,23884,2,0,1.99,1100000
2025-04-09,BR026,RiftValleySouth,6,6409,35606,23628,2,2,1.74,1100000
2025-04-10,BR026,RiftValleySouth,6,12535,37756,39121,1,2,3.5,1100000
2025-04-11,BR026,RiftValleySouth,6,9885,43681,32983,1,0,1.96,1100000
2025-04-12,BR026,RiftValleySouth,4,6680,37495,37592,3,0,1.88,1100000
