officer_id,branch_id,month,loans_handled,approvals,arrears_recovered_ksh,fraud_hits
OF000223,BR029,2024-12,5,4,353415.77,0
OF000224,BR029,2024-01,5,4,464653.25,0
OF000224,BR029,2024-02,3,2,300613.18,0
OF000224,BR029,2024-03,5,4,373935.41,0
OF000224,BR029,2024-04,5,4,68234.49,1
OF000224,BR029,2024-05,6,5,238326.95,0
OF000224,BR029,2024-06,4,3,130127.55,0
OF000224,BR029,2024-07,4,3,306648.55,0
OF000224,BR029,2024-08,5,4,137697.48,0
OF000224,BR029,2024-09,3,2,429017.54,0
OF000224,BR029,2024-10,5,4,293306.84,0
OF000224,BR029,2024-11,5,4,496357.52,0
OF000224,BR029,2024-12,4,3,234090.56,0
OF000225,BR029,2024-01,6,5,67541.64,0
OF000225,BR029,2024-02,5,4,70059.37,0
OF000225,BR029,2024-03,7,6,156057.71,0
OF000225,BR029,2024-04,7,6,344795.67,0
OF000225,BR029,2024-05,5,4,165596.97,0
OF000225,BR029,2024-06,6,5,56190.62,0
OF000225,BR029,2024-07,4,3,212936.74,0
OF000225,BR029,2024-08,6,5,276276.41,0
OF000225,BR029,2024-09,5,4,318215.69,0
OF000225,BR029,2024-10,4,3,94099.9,0
OF000225,BR029,2024-11,5,4,217761.65,0
OF000225,BR029,2024-12,4,3,417651.68,0
OF000226,BR030,2024-01,4,3,205375.36,0
OF000226,BR030,2024-02,5,4,239048.89,1
OF000226,BR030,2024-03,3,2,271647.95,0
OF000226,BR030,2024-04,5,4,291126.43,0
OF000226,BR030,2024-05,4,3,415169.17,0
OF000226,BR030,2024-06,5,4,428614.65,0
OF000226,BR030,2024-07,4,3,277916.49,0
OF000226,BR030,2024-08,4,3,361807.44,0
OF000226,BR030,2024-09,5,4,284237.3,0
OF000226,BR030,2024-10,3,2,302882.16,0
OF000226,BR030,2024-11,4,3,183898.99,0
OF000226,BR030,2024-12,3,2,62065.35,0
OF000227,BR030,2024-01,6,5,103020.34,0
OF000227,BR030,2024-02,3,2,173213.9,1
OF000227,BR030,2024-03,3,2,162516.37,0
OF000227,BR030,2024-04,3,2,76819.72,0
OF000227,BR030,2024-05,4,3,492197.93,0
OF000227,BR030,2024-06,4,3,241263.57,0
OF000227,BR030,2024-07,6,5,267165.58,0
OF000227,BR030,2024-08,4,3,375457.26,0
OF000227,BR030,2024-09,4,3,54413.82,0
OF000227,BR030,2024-10,4,3,72387.77,0
OF000227,BR030,2024-11,5,4,347375.36,0
OF000227,BR030,2024-12,6,5,448697.45,0
OF000228,BR030,2024-01,5,4,364396.72,0
OF000228,BR030,2024-02,5,4,473190.9,0
OF000228,BR030,2024-03,4,3,408660.91,0
OF000228,BR030,2024-04,3,2,385316.18,0
OF000228,BR030,2024-05,5,4,476016.4,0
OF000228,BR030,2024-06,3,2,107301.47,0
OF000228,BR030,2024-07,5,4,153753.73,0
OF000228,BR030,2024-08,3,2,70946.06,0
OF000228,BR030,2024-09,3,2,487616.64,0
OF000228,BR030,2024-10,5,4,95800.8,0
OF000228,BR030,2024-11,3,2,168790.47,0
OF000228,BR030,2024-12,3,2,497540.25,0
OF000229,BR030,2024-01,6,5,59318.75,0
OF000229,BR030,2024-02,5,4,431564.87,0
OF000229,BR030,2024-03,5,4,178305.7,0
OF000229,BR030,2024-04,5,4,317741.96,0
OF000229,BR030,2024-05,5,4,397839.84,0
OF000229,BR030,2024-06,8,7,69142.06,0
OF000229,BR030,2024-07,8,7,271948.57,0
OF000229,BR030,2024-08,6,5,285761.58,0
OF000229,BR030,2024-09,7,6,152523.04,0
OF000229,BR030,2024-10,4,3,322951.86,0
OF000229,BR030,2024-11,7,6,60188.37,1
OF000229,BR030,2024-12,7,6,459834.83,0
OF000230,BR030,2024-01,5,4,401515.9,0
OF000230,BR030,2024-02,4,3,206483.59,0
OF000230,BR030,2024-03,5,4,181106.35,0
OF000230,BR030,2024-04,3,2,236106.84,0
OF000230,BR030,2024-05,4,3,75113.48,0
OF000230,BR030,2024-06,4,3,145005.52,0
OF000230,BR030,2024-07,5,4,416799.57,0
OF000230,BR030,2024-08,4,3,222632.6,0
OF000230,BR030,2024-09,5,4,318101.12,0
OF000230,BR030,2024-10,5,4,127146.32,0
OF000230,BR030,2024-11,3,2,430178.85,0
OF000230,BR030,2024-12,5,4,178652.63,0
OF000231,BR030,2024-01,4,3,495958.61,0
OF000231,BR030,2024-02,5,4,321120.03,0
OF000231,BR030,2024-03,4,3,448382.74,0
OF000231,BR030,2024-04,5,4,483918.22,0
OF000231,BR030,2024-05,6,5,274774.84,0
OF000231,BR030,2024-06,4,3,378444.86,0
OF000231,BR030,2024-07,4,3,347822.39,0
OF000231,BR030,2024-08,6,5,56676.69,0
OF000231,BR030,2024-09,4,3,471944.52,0
OF000231,BR030,2024-10,4,3,239779.39,0
OF000231,BR030,2024-11,7,6,281461.86,0
OF000231,BR030,2024-12,5,4,212760.2,0
OF000232,BR030,2024-01,6,5,148123.49,0
OF000232,BR030,2024-02,4,3,377044.09,0
OF000232,BR030,2024-03,6,5,191651.23,0
OF000232,BR030,2024-04,4,3,404821.05,0
OF000232,BR030,2024-05,3,2,346597.15,0
OF000232,BR030,2024-06,6,5,315400.95,1
OF000232,BR030,2024-07,4,3,370305.88,0
OF000232,BR030,2024-08,5,4,498791.63,0
OF000232,BR030,2024-09,4,3,160847.08,0
OF000232,BR030,2024-10,4,3,405315.17,0
OF000232,BR030,2024-11,5,4,237675.79,0
OF000232,BR030,2024-12,4,3,50129.55,0
OF000233,BR030,2024-01,5,4,121718.42,0
OF000233,BR030,2024-02,6,5,315572.54,0
OF000233,BR030,2024-03,4,3,402828.22,0
OF000233,BR030,2024-04,4,3,332367.03,0
OF000233,BR030,2024-05,4,3,494363.99,0
OF000233,BR030,2024-06,5,4,203006.17,0
OF000233,BR030,2024-07,3,2,252765.35,0
OF000233,BR030,2024-08,3,2,372328.18,0
OF000233,BR030,2024-09,4,3,220942.56,0
OF000233,BR030,2024-10,4,3,478607.84,0
OF000233,BR030,2024-11,5,4,96848.44,0
OF000233,BR030,2024-12,4,3,330389.63,0
OF000234,BR030,2024-01,6,5,317930.74,0
OF000234,BR030,2024-02,7,6,378109.6,0
OF000234,BR030,2024-03,5,4,290241.81,0
OF000234,BR030,2024-04,5,4,286235.87,0
OF000234,BR030,2024-05,6,5,145914.52,0
OF000234,BR030,2024-06,7,6,166245.49,0
OF000234,BR030,2024-07,7,6,223637.03,0
OF000234,BR030,2024-08,5,4,237759.65,0
OF000234,BR030,2024-09,5,4,326358.98,0
OF000234,BR030,2024-10,5,4,330357.71,0
OF000234,BR030,2024-11,5,4,77404.34,0
OF000234,BR030,2024-12,5,4,184679.9,0
OF000235,BR030,2024-01,7,6,255323.54,0
OF000235,BR030,2024-02,5,4,273033.81,0
OF000235,BR030,2024-03,6,5,144883.09,0
OF000235,BR030,2024-04,5,4,355480.19,0
OF000235,BR030,2024-05,5,4,239223.67,0
OF000235,BR030,2024-06,7,6,265103.81,0
OF000235,BR030,2024-07,6,5,376119.68,1
OF000235,BR030,2024-08,7,6,460327.54,0
OF000235,BR030,2024-09,7,6,140083.86,0
OF000235,BR030,2024-10,5,4,126868.73,1
OF000235,BR030,2024-11,7,6,417677.45,0
OF000235,BR030,2024-12,4,3,163484.97,0
OF000236,BR031,2024-01,7,6,391061.45,0
OF000236,BR031,2024-02,9,8,267981.34,1
OF000236,BR031,2024-03,11,9,319695.43,0
OF000236,BR031,2024-04,11,10,101908.25,0
OF000236,BR031,2024-05,8,7,122784.35,0
OF000236,BR031,2024-06,8,7,115416.03,1
OF000236,BR031,2024-07,6,5,121691.6,0
OF000236,BR031,2024-08,11,9,150322.51,0
OF000236,BR031,2024-09,9,7,163081.11,0
OF000236,BR031,2024-10,8,7,67867.58,0
OF000236,BR031,2024-11,8,6,62435.65,0
OF000236,BR031,2024-12,6,5,337542.96,0
OF000237,BR031,2024-01,7,6,66637.57,1
OF000237,BR031,2024-02,6,5,495083.88,0
OF000237,BR031,2024-03,9,8,439060.93,0
OF000237,BR031,2024-04,9,8,390005.77,0
OF000237,BR031,2024-05,8,7,169380.44,0
OF000237,BR031,2024-06,7,6,403349.37,0
OF000237,BR031,2024-07,8,7,359308.24,0
OF000237,BR031,2024-08,8,6,124941.43,0
OF000237,BR031,2024-09,9,8,284580.67,0
OF000237,BR031,2024-10,7,6,484376.22,0
OF000237,BR031,2024-11,9,8,475313.17,0
OF000237,BR031,2024-12,10,9,153215.75,0
OF000238,BR031,2024-01,6,5,184547.24,0
OF000238,BR031,2024-02,8,7,259245.77,0
OF000238,BR031,2024-03,10,9,178557.34,0
OF000238,BR031,2024-04,6,5,278966.28,0
OF000238,BR031,2024-05,8,7,137397.59,0
OF000238,BR031,2024-06,7,6,242677.19,0
OF000238,BR031,2024-07,8,7,115503.55,0
OF000238,BR031,2024-08,10,8,498948.26,0
OF000238,BR031,2024-09,9,8,463884.25,0
OF000238,BR031,2024-10,9,8,290661.96,0
OF000238,BR031,2024-11,9,8,334694.39,0
OF000238,BR031,2024-12,9,8,84904.82,0
OF000239,BR031,2024-01,9,8,269386.05,0
OF000239,BR031,2024-02,10,9,404390.58,0
OF000239,BR031,2024-03,11,10,487749.57,0
OF000239,BR031,2024-04,8,7,433607.81,0
OF000239,BR031,2024-05,9,8,277700.62,0
OF000239,BR031,2024-06,7,6,181285.54,0
OF000239,BR031,2024-07,8,7,84319.73,0
OF000239,BR031,2024-08,7,6,333627.98,0
OF000239,BR031,2024-09,7,6,498004.72,0
OF000239,BR031,2024-10,11,9,195365.13,0
OF000239,BR031,2024-11,7,6,380176.53,0
OF000239,BR031,2024-12,12,11,372762.54,0
OF000240,BR031,2024-01,9,8,480261.15,0
OF000240,BR031,2024-02,12,10,481056.26,0
OF000240,BR031,2024-03,12,10,285022.15,0
OF000240,BR031,2024-04,11,10,173848.1,0
OF000240,BR031,2024-05,10,8,378764.84,0
OF000240,BR031,2024-06,9,8,311648.35,0
OF000240,BR031,2024-07,10,8,457805.55,0
OF000240,BR031,2024-08,7,6,274295.4,0
OF000240,BR031,2024-09,9,8,52598.26,2
OF000240,BR031,2024-10,7,6,147533.85,0
OF000240,BR031,2024-11,11,10,90555.12,0
OF000240,BR031,2024-12,10,9,184619.71,0
OF000241,BR031,2024-01,12,10,382007.57,0
OF000241,BR031,2024-02,12,11,161591.43,0
OF000241,BR031,2024-03,10,8,437836.86,0
OF000241,BR031,2024-04,8,7,368536.39,0
OF000241,BR031,2024-05,13,12,66421.87,0
OF000241,BR031,2024-06,11,10,447991.41,0
OF000241,BR031,2024-07,9,7,79740.89,0
OF000241,BR031,2024-08,11,9,327206.21,0
OF000241,BR031,2024-09,13,12,91511.32,0
OF000241,BR031,2024-10,11,10,274383.31,0
OF000241,BR031,2024-11,10,9,122114.81,0
OF000241,BR031,2024-12,12,11,460416.65,0
OF000242,BR032,2024-01,7,6,328169.0,0
OF000242,BR032,2024-02,5,4,418737.11,0
OF000242,BR032,2024-03,5,4,82851.28,0
OF000242,BR032,2024-04,7,6,196988.11,0
OF000242,BR032,2024-05,5,4,330543.28,0
OF000242,BR032,2024-06,8,7,300986.83,0
OF000242,BR032,2024-07,5,4,202916.36,0
OF000242,BR032,2024-08,7,6,299652.49,0
OF000242,BR032,2024-09,8,7,318766.71,0
OF000242,BR032,2024-10,6,5,352663.33,0
OF000242,BR032,2024-11,6,5,235052.78,0
OF000242,BR032,2024-12,7,6,244082.71,0
OF000243,BR032,2024-01,5,4,465185.42,2
OF000243,BR032,2024-02,7,6,441074.51,0
OF000243,BR032,2024-03,8,6,162197.34,0
OF000243,BR032,2024-04,7,6,445686.66,0
OF000243,BR032,2024-05,6,5,78278.6,0
OF000243,BR032,2024-06,7,6,154962.88,0
OF000243,BR032,2024-07,8,7,279670.07,0
OF000243,BR032,2024-08,6,5,240534.62,1
OF000243,BR032,2024-09,9,8,285726.91,0
OF000243,BR032,2024-10,8,6,466598.22,0
OF000243,BR032,2024-11,5,4,116437.46,0
OF000243,BR032,2024-12,9,8,303199.82,0
OF000244,BR032,2024-01,5,4,108863.81,0
OF000244,BR032,2024-02,5,4,244373.97,0
OF000244,BR032,2024-03,6,5,69584.2,0
OF000244,BR032,2024-04,5,4,415602.46,0
OF000244,BR032,2024-05,5,4,146592.48,0
OF000244,BR032,2024-06,6,5,297971.31,0
OF000244,BR032,2024-07,4,3,320001.84,0
OF000244,BR032,2024-08,5,4,494799.0,0
OF000244,BR032,2024-09,6,5,56532.85,0
OF000244,BR032,2024-10,5,4,435200.04,0
OF000244,BR032,2024-11,7,6,124012.8,0
OF000244,BR032,2024-12,8,7,162207.75,0
OF000245,BR032,2024-01,7,6,276984.6,0
OF000245,BR032,2024-02,5,4,462966.43,0
OF000245,BR032,2024-03,5,4,338915.48,0
OF000245,BR032,2024-04,7,6,197832.05,0
OF000245,BR032,2024-05,4,3,331823.5,0
OF000245,BR032,2024-06,4,3,267229.32,0
OF000245,BR032,2024-07,4,3,77044.79,0
OF000245,BR032,2024-08,5,4,436361.48,0
OF000245,BR032,2024-09,5,4,221098.53,0
OF000245,BR032,2024-10,5,4,201074.15,1
OF000245,BR032,2024-11,4,3,61405.0,0
OF000245,BR032,2024-12,6,5,441389.82,0
OF000246,BR032,2024-01,8,7,149168.81,0
OF000246,BR032,2024-02,7,6,491800.45,0
OF000246,BR032,2024-03,8,7,129734.57,0
OF000246,BR032,2024-04,5,4,161771.2,0
OF000246,BR032,2024-05,7,6,479427.24,0
OF000246,BR032,2024-06,7,5,358672.71,0
OF000246,BR032,2024-07,7,6,476323.43,0
OF000246,BR032,2024-08,7,6,466444.01,0
OF000246,BR032,2024-09,7,6,434312.39,0
OF000246,BR032,2024-10,6,5,66185.45,0
OF000246,BR032,2024-11,6,5,70187.98,0
OF000246,BR032,2024-12,6,5,169110.36,0
OF000247,BR032,2024-01,6,5,304471.4,0
OF000247,BR032,2024-02,5,4,223015.58,0
OF000247,BR032,2024-03,4,3,110680.47,0
OF000247,BR032,2024-04,5,4,212016.88,0
OF000247,BR032,2024-05,5,4,484143.24,0
OF000247,BR032,2024-06,5,4,140129.26,0
OF000247,BR032,2024-07,4,3,448367.24,1
OF000247,BR032,2024-08,5,4,473298.92,0
OF000247,BR032,2024-09,5,4,121973.51,0
OF000247,BR032,2024-10,5,4,202740.08,1
OF000247,BR032,2024-11,5,4,226783.32,0
OF000247,BR032,2024-12,7,6,165735.02,0
OF000248,BR032,2024-01,4,3,207958.19,1
OF000248,BR032,2024-02,5,4,106353.88,0
OF000248,BR032,2024-03,7,6,179887.77,0
OF000248,BR032,2024-04,5,4,99585.67,0
OF000248,BR032,2024-05,5,4,296914.57,0
OF000248,BR032,2024-06,7,6,383323.61,0
OF000248,BR032,2024-07,5,4,400214.32,0
OF000248,BR032,2024-08,4,3,417742.16,0
OF000248,BR032,2024-09,5,4,178359.58,0
OF000248,BR032,2024-10,7,6,63187.59,0
OF000248,BR032,2024-11,7,6,344210.03,0
OF000248,BR032,2024-12,6,5,242097.47,0
OF000249,BR032,2024-01,5,4,354557.41,0
OF000249,BR032,2024-02,6,5,350754.05,0
OF000249,BR032,2024-03,5,4,66038.06,0
OF000249,BR032,2024-04,4,3,274507.38,0
OF000249,BR032,2024-05,4,3,437054.68,0
OF000249,BR032,2024-06,6,5,187273.59,0
OF000249,BR032,2024-07,6,5,254729.87,0
OF000249,BR032,2024-08,6,5,293645.28,0
OF000249,BR032,2024-09,6,5,106238.85,0
OF000249,BR032,2024-10,6,5,316891.9,0
OF000249,BR032,2024-11,6,5,376266.11,0
OF000249,BR032,2024-12,4,3,427962.66,2
OF000250,BR033,2024-01,13,12,486454.1,0
OF000250,BR033,2024-02,18,17,419031.27,0
OF000250,BR033,2024-03,11,10,476654.31,0
OF000250,BR033,2024-04,11,9,464773.2,0
OF000250,BR033,2024-05,13,11,256744.57,0
OF000250,BR033,2024-06,13,11,429480.43,0
OF000250,BR033,2024-07,17,15,409970.14,0
OF000250,BR033,2024-08,17,15,317799.02,0
OF000250,BR033,2024-09,13,12,127651.24,0
OF000250,BR033,2024-10,10,9,219983.57,0
OF000250,BR033,2024-11,12,11,292596.52,1
OF000250,BR033,2024-12,13,11,227760.39,1
OF000251,BR033,2024-01,9,8,168749.78,0
OF000251,BR033,2024-02,9,8,130307.51,0
OF000251,BR033,2024-03,14,12,437839.48,0
OF000251,BR033,2024-04,13,12,232832.68,1
OF000251,BR033,2024-05,13,12,97516.91,0
OF000251,BR033,2024-06,11,9,499616.72,0
OF000251,BR033,2024-07,13,12,171859.01,0
OF000251,BR033,2024-08,13,11,471798.97,1
OF000251,BR033,2024-09,11,9,308136.37,0
OF000251,BR033,2024-10,9,7,325166.78,0
OF000251,BR033,2024-11,10,8,478819.51,0
OF000251,BR033,2024-12,9,8,484367.37,0
OF000252,BR033,2024-01,10,9,244779.08,0
OF000252,BR033,2024-02,12,10,199233.1,0
OF000252,BR033,2024-03,11,10,128149.49,0
OF000252,BR033,2024-04,13,12,276382.08,0
OF000252,BR033,2024-05,14,13,458823.95,0
OF000252,BR033,2024-06,12,11,406609.62,0
OF000252,BR033,2024-07,11,10,399740.12,0
OF000252,BR033,2024-08,14,12,421652.35,0
OF000252,BR033,2024-09,15,12,451792.73,1
OF000252,BR033,2024-10,13,12,186314.01,0
OF000252,BR033,2024-11,8,7,352927.47,0
OF000252,BR033,2024-12,10,9,140720.15,0
OF000253,BR033,2024-01,14,12,267709.56,0
OF000253,BR033,2024-02,9,8,182044.91,0
OF000253,BR033,2024-03,12,10,130641.37,0
OF000253,BR033,2024-04,10,9,438190.29,0
OF000253,BR033,2024-05,10,9,117530.98,0
OF000253,BR033,2024-06,14,12,244009.3,0
OF000253,BR033,2024-07,14,12,299019.07,0
OF000253,BR033,2024-08,14,13,70617.56,0
OF000253,BR033,2024-09,9,7,96729.59,0
OF000253,BR033,2024-10,12,10,317253.24,0
OF000253,BR033,2024-11,13,11,218382.16,0
OF000253,BR033,2024-12,14,13,437696.86,0
OF000254,BR034,2024-01,4,3,281274.85,0
OF000254,BR034,2024-02,2,1,127003.93,0
OF000254,BR034,2024-03,3,2,162930.03,0
OF000254,BR034,2024-04,2,1,156400.3,0
OF000254,BR034,2024-05,3,2,119017.74,0
OF000254,BR034,2024-06,3,2,328084.52,0
OF000254,BR034,2024-07,4,3,213295.01,0
OF000254,BR034,2024-08,3,2,418463.1,0
OF000254,BR034,2024-09,4,3,473567.6,0
OF000254,BR034,2024-10,2,1,332700.6,0
OF000254,BR034,2024-11,4,3,391674.45,0
OF000254,BR034,2024-12,4,3,410997.89,0
OF000255,BR034,2024-01,7,6,153673.51,0
OF000255,BR034,2024-02,4,3,73432.92,0
OF000255,BR034,2024-03,6,5,292449.69,0
OF000255,BR034,2024-04,5,4,451312.35,0
OF000255,BR034,2024-05,4,3,435892.47,0
OF000255,BR034,2024-06,4,3,86635.35,0
OF000255,BR034,2024-07,6,5,395244.99,0
OF000255,BR034,2024-08,5,4,320590.03,0
OF000255,BR034,2024-09,4,3,450642.29,0
OF000255,BR034,2024-10,4,3,498494.32,0
OF000255,BR034,2024-11,6,5,60053.03,0
OF000255,BR034,2024-12,4,3,341193.15,0
OF000256,BR034,2024-01,5,4,324016.33,0
OF000256,BR034,2024-02,7,6,180497.68,0
OF000256,BR034,2024-03,6,5,81545.12,0
OF000256,BR034,2024-04,7,6,493062.52,0
OF000256,BR034,2024-05,6,5,481522.74,0
OF000256,BR034,2024-06,5,4,409811.7,0
OF000256,BR034,2024-07,7,6,226432.5,0
OF000256,BR034,2024-08,7,6,155489.11,0
OF000256,BR034,2024-09,7,6,181577.74,1
OF000256,BR034,2024-10,4,3,231013.62,2
OF000256,BR034,2024-11,7,6,422560.53,0
OF000256,BR034,2024-12,7,6,163643.64,0
OF000257,BR034,2024-01,5,4,297780.15,0
OF000257,BR034,2024-02,4,3,434614.69,0
OF000257,BR034,2024-03,5,4,126026.29,0
OF000257,BR034,2024-04,7,6,400531.8,1
OF000257,BR034,2024-05,6,5,408676.07,0
OF000257,BR034,2024-06,7,6,481027.0,0
OF000257,BR034,2024-07,5,4,323506.01,0
OF000257,BR034,2024-08,4,3,319088.02,0
OF000257,BR034,2024-09,4,3,116920.48,0
OF000257,BR034,2024-10,4,3,428980.79,0
OF000257,BR034,2024-11,4,3,277104.69,0
OF000257,BR034,2024-12,5,4,465710.48,0
OF000258,BR034,2024-01,5,4,115113.31,0
OF000258,BR034,2024-02,7,6,109650.08,0
OF000258,BR034,2024-03,6,5,452736.79,0
OF000258,BR034,2024-04,7,6,272277.84,0
OF000258,BR034,2024-05,5,4,397309.21,0
OF000258,BR034,2024-06,4,3,298261.37,0
OF000258,BR034,2024-07,7,6,280410.5,0
OF000258,BR034,2024-08,7,6,192660.0,0
OF000258,BR034,2024-09,5,4,193428.0,0
OF000258,BR034,2024-10,5,4,374399.78,0
OF000258,BR034,2024-11,6,5,252345.58,0
OF000258,BR034,2024-12,5,4,299766.29,0
OF000259,BR034,2024-01,4,3,471857.95,0
OF000259,BR034,2024-02,3,2,104757.68,0
OF000259,BR034,2024-03,4,3,171772.14,0
OF000259,BR034,2024-04,4,3,76175.76,0
OF000259,BR034,2024-05,6,5,487091.13,0
OF000259,BR034,2024-06,6,5,54014.31,0
OF000259,BR034,2024-07,7,6,239031.73,0
OF000259,BR034,2024-08,5,4,418920.63,0
OF000259,BR034,2024-09,6,5,392261.4,0
OF000259,BR034,2024-10,5,4,370013.09,0
OF000259,BR034,2024-11,6,5,173820.77,0
OF000259,BR034,2024-12,4,3,494351.91,0
OF000260,BR034,2024-01,6,5,285068.09,1
OF000260,BR034,2024-02,7,6,424970.74,0
OF000260,BR034,2024-03,5,4,274361.08,0
OF000260,BR034,2024-04,7,6,372314.55,0
OF000260,BR034,2024-05,4,3,184869.16,1
OF000260,BR034,2024-06,5,4,51824.33,0
OF000260,BR034,2024-07,7,6,264553.07,0
OF000260,BR034,2024-08,5,4,476331.49,1
OF000260,BR034,2024-09,5,4,397151.29,0
OF000260,BR034,2024-10,4,3,297974.61,0
OF000260,BR034,2024-11,5,4,319219.64,0
OF000260,BR034,2024-12,7,6,190121.18,0
OF000261,BR034,2024-01,8,7,389338.6,0
OF000261,BR034,2024-02,6,5,75423.83,0
OF000261,BR034,2024-03,5,4,492155.7,0
OF000261,BR034,2024-04,8,7,132429.81,0
OF000261,BR034,2024-05,7,6,239945.45,0
OF000261,BR034,2024-06,7,6,486633.78,0
OF000261,BR034,2024-07,8,7,470831.96,1
OF000261,BR034,2024-08,6,5,472212.53,0
OF000261,BR034,2024-09,6,5,447890.49,0
OF000261,BR034,2024-10,6,5,116328.95,0
OF000261,BR034,2024-11,5,4,463470.06,0
OF000261,BR034,2024-12,5,4,348705.67,0
OF000262,BR034,2024-01,9,7,103282.93,2
OF000262,BR034,2024-02,6,5,247145.92,0
OF000262,BR034,2024-03,9,8,212899.72,0
OF000262,BR034,2024-04,6,5,499736.56,0
OF000262,BR034,2024-05,6,5,140399.25,0
OF000262,BR034,2024-06,5,4,446046.03,0
OF000262,BR034,2024-07,5,4,225563.79,0
OF000262,BR034,2024-08,5,4,398427.37,0
OF000262,BR034,2024-09,5,4,364678.94,0
OF000262,BR034,2024-10,6,5,247504.05,0
OF000262,BR034,2024-11,9,8,182381.7,0
OF000262,BR034,2024-12,9,8,172928.52,0
OF000263,BR034,2024-01,4,3,189586.88,1
OF000263,BR034,2024-02,5,4,342235.02,0
OF000263,BR034,2024-03,5,4,236959.89,0
OF000263,BR034,2024-04,4,3,390123.85,1
OF000263,BR034,2024-05,4,3,134098.66,0
OF000263,BR034,2024-06,5,4,458359.36,0
OF000263,BR034,2024-07,4,3,373535.22,2
OF000263,BR034,2024-08,5,4,134870.32,0
OF000263,BR034,2024-09,5,4,340226.33,0
OF000263,BR034,2024-10,4,3,461401.65,0
OF000263,BR034,2024-11,4,3,387161.18,0
OF000263,BR034,2024-12,6,5,227079.32,0
OF000264,BR034,2024-01,6,5,332960.66,0
OF000264,BR034,2024-02,3,2,145923.31,0
OF000264,BR034,2024-03,5,4,493988.21,0
OF000264,BR034,2024-04,4,3,235137.62,0
OF000264,BR034,2024-05,4,3,405097.06,1
OF000264,BR034,2024-06,5,4,406631.64,1
OF000264,BR034,2024-07,6,5,248628.53,0
OF000264,BR034,2024-08,4,3,286736.29,0
OF000264,BR034,2024-09,5,4,286331.37,0
OF000264,BR034,2024-10,6,5,212510.55,0
OF000264,BR034,2024-11,6,5,220746.26,0
OF000264,BR034,2024-12,6,5,142565.35,0
OF000265,BR035,2024-01,10,8,73251.35,0
OF000265,BR035,2024-02,7,6,65526.33,0
OF000265,BR035,2024-03,6,5,343940.95,0
OF000265,BR035,2024-04,9,8,185340.22,0
OF000265,BR035,2024-05,7,6,478322.86,2
OF000265,BR035,2024-06,9,8,197944.3,0
OF000265,BR035,2024-07,8,7,205297.2,0
OF000265,BR035,2024-08,9,8,53140.99,1
OF000265,BR035,2024-09,9,8,466970.33,0
OF000265,BR035,2024-10,6,5,474857.46,0
OF000265,BR035,2024-11,8,7,308398.56,0
OF000265,BR035,2024-12,8,7,246121.49,0
OF000266,BR035,2024-01,10,9,106619.1,0
OF000266,BR035,2024-02,9,7,234759.1,0
OF000266,BR035,2024-03,8,6,123434.2,0
OF000266,BR035,2024-04,6,5,497379.22,0
OF000266,BR035,2024-05,11,9,111263.66,0
OF000266,BR035,2024-06,8,7,470935.25,0
OF000266,BR035,2024-07,7,6,446569.02,0
OF000266,BR035,2024-08,7,6,230624.56,0
OF000266,BR035,2024-09,10,9,109022.43,0
OF000266,BR035,2024-10,7,6,371924.57,0
OF000266,BR035,2024-11,9,8,391136.17,0
OF000266,BR035,2024-12,8,7,293576.91,0
OF000267,BR035,2024-01,12,11,95470.7,0
OF000267,BR035,2024-02,8,7,437785.65,0
OF000267,BR035,2024-03,11,10,212305.45,0
OF000267,BR035,2024-04,12,10,320031.18,0
OF000267,BR035,2024-05,11,9,161585.35,0
OF000267,BR035,2024-06,9,8,367384.77,0
OF000267,BR035,2024-07,9,7,106863.13,0
OF000267,BR035,2024-08,11,9,330516.97,0
OF000267,BR035,2024-09,13,12,355255.96,0
OF000267,BR035,2024-10,11,9,163733.13,0
OF000267,BR035,2024-11,9,7,363451.16,0
OF000267,BR035,2024-12,11,10,283162.54,0
OF000268,BR035,2024-01,11,9,386498.6,0
OF000268,BR035,2024-02,11,10,136586.0,0
OF000268,BR035,2024-03,8,7,452566.97,0
OF000268,BR035,2024-04,11,9,495456.94,0
OF000268,BR035,2024-05,10,9,308283.96,0
OF000268,BR035,2024-06,10,8,327478.52,0
OF000268,BR035,2024-07,9,7,82508.01,0
OF000268,BR035,2024-08,8,7,74657.38,0
OF000268,BR035,2024-09,10,9,93278.19,0
OF000268,BR035,2024-10,10,8,457218.62,0
OF000268,BR035,2024-11,11,10,69381.95,0
OF000268,BR035,2024-12,10,9,126947.56,0
OF000269,BR035,2024-01,11,10,93692.97,0
OF000269,BR035,2024-02,12,11,436953.09,0
OF000269,BR035,2024-03,10,9,303534.77,1
OF000269,BR035,2024-04,10,9,402471.31,0
OF000269,BR035,2024-05,12,11,176020.97,0
OF000269,BR035,2024-06,8,7,391175.21,0
OF000269,BR035,2024-07,12,10,488175.23,1
OF000269,BR035,2024-08,10,9,313235.42,0
OF000269,BR035,2024-09,13,12,379180.31,0
OF000269,BR035,2024-10,13,12,406296.38,0
OF000269,BR035,2024-11,12,11,420715.0,1
OF000269,BR035,2024-12,9,7,273117.25,0
OF000270,BR035,2024-01,7,6,401067.6,0
OF000270,BR035,2024-02,9,8,196866.59,0
OF000270,BR035,2024-03,7,6,303516.28,0
OF000270,BR035,2024-04,8,7,68845.96,1
OF000270,BR035,2024-05,7,6,471567.97,0
