customer_id,primary_branch,avg_weekly_cash,historical_cycles,risk_score_0_100,default_prob,churn_prob,recommended_limit_ksh
C0021313,BR034,16339,3,16.62,0.28,0.49,35667
C0051384,BR019,2375,3,24.08,0.017,0.38,8602
C0058278,BR007,1654,6,58.25,0.247,0.626,5000
C0035925,BR062,8309,4,68.86,0.379,0.166,38206
C0008438,BR047,2548,2,49.87,0.479,0.394,7600
C0033251,BR011,7453,2,17.04,0.417,0.078,33615
C0004903,BR023,16206,3,14.14,0.427,0.218,58876
C0028004,BR043,13658,3,39.14,0.165,0.127,37459
C0045091,BR093,3309,2,16.67,0.161,0.157,14029
C0023803,BR067,19812,1,51.46,0.483,0.412,45334
C0013275,BR046,13303,4,31.34,0.401,0.126,60000
C0053957,BR048,5241,4,23.05,0.41,0.377,19984
C0039485,BR004,3501,3,10.22,0.112,0.146,11361
C0010410,BR022,5744,4,40.3,0.269,0.36,12671
C0008704,BR070,5847,7,43.8,0.198,0.233,25014
C0032297,BR001,19571,2,15.8,0.142,0.393,57686
C0024980,BR008,14229,6,20.72,0.232,0.379,60000
C0030812,BR061,16032,4,32.4,0.193,0.256,60000
C0015619,BR072,17841,1,33.22,0.236,0.063,60000
C0049345,BR066,9878,3,67.37,0.161,0.321,35371
C0001655,BR038,18090,0,21.26,0.373,0.131,51549
C0056346,BR081,12679,9,45.57,0.086,0.503,33124
C0012186,BR098,5039,1,9.24,0.284,0.551,16850
C0022727,BR051,1816,4,4.78,0.13,0.32,6670
C0057193,BR027,11630,3,44.5,0.307,0.689,23404
C0056665,BR058,7495,4,19.17,0.148,0.314,25104
C0030598,BR019,15186,3,18.4,0.365,0.376,59928
C0030187,BR025,19703,4,20.57,0.027,0.061,57766
C0008328,BR039,2980,4,22.27,0.084,0.113,11126
C0030128,BR077,15499,1,29.22,0.249,0.147,31474
C0056214,BR014,13373,1,48.38,0.226,0.578,39247
C0059458,BR049,19998,1,14.02,0.148,0.256,60000
C0026801,BR010,5258,2,23.69,0.172,0.239,25346
C0036216,BR035,4154,3,27.67,0.164,0.382,19109
C0007461,BR049,3208,2,10.56,0.467,0.11,12272
C0035212,BR020,16445,1,30.06,0.351,0.107,60000
C0013180,BR026,19658,4,35.06,0.132,0.373,60000
C0010446,BR014,17643,1,22.61,0.061,0.259,43666
C0039089,BR063,17321,2,34.8,0.055,0.386,60000
C0043846,BR055,14773,2,5.74,0.446,0.138,60000
C0040543,BR073,5272,3,38.35,0.384,0.093,13692
C0013502,BR016,15879,2,6.95,0.092,0.261,60000
C0047423,BR078,15486,2,41.99,0.187,0.434,60000
C0058525,BR054,12200,1,32.42,0.409,0.384,60000
C0032484,BR039,2036,2,29.38,0.446,0.051,6809
C0055483,BR020,7503,3,36.85,0.144,0.258,26028
C0014130,BR068,14279,7,14.24,0.392,0.809,39917
C0051541,BR049,18021,4,33.17,0.243,0.561,60000
C0027974,BR073,17910,2,38.12,0.164,0.421,60000
C0055570,BR006,2048,2,38.8,0.264,0.357,9578
C0045702,BR006,3797,1,4.98,0.376,0.305,9202
C0049765,BR087,10445,2,24.44,0.241,0.413,29367
C0000832,BR018,19936,1,14.51,0.34,0.183,60000
C0013639,BR006,15948,2,59.98,0.058,0.318,60000
C0001743,BR070,6908,2,24.25,0.192,0.179,26630
C0018658,BR007,16381,2,9.21,0.427,0.324,60000
C0030075,BR074,5345,4,29.71,0.23,0.097,11547
C0031803,BR068,3353,1,44.65,0.24,0.379,10445
C0050278,BR086,14033,3,4.49,0.148,0.136,31049
C0000813,BR041,9411,2,46.53,0.139,0.262,41769
C0032769,BR067,10273,2,50.59,0.046,0.098,29668
C0004785,BR061,5085,4,21.14,0.377,0.503,23948
C0014661,BR081,10363,2,39.82,0.197,0.781,44809
C0037210,BR025,4559,1,29.41,0.114,0.357,12692
C0009345,BR076,16534,2,32.75,0.215,0.394,38851
C0011013,BR089,6946,7,59.69,0.035,0.372,16391
C0054743,BR065,10160,5,33.59,0.096,0.494,43709
C0055498,BR030,3808,4,23.26,0.118,0.443,11867
C0041672,BR076,19257,2,14.72,0.212,0.328,60000
C0005169,BR022,19114,6,14.45,0.177,0.427,60000
C0021013,BR046,10679,3,12.49,0.192,0.128,35467
C0042458,BR063,13669,5,24.63,0.302,0.525,60000
C0051089,BR077,10150,6,42.74,0.315,0.12,33514
C0055102,BR005,17939,7,31.9,0.269,0.45,60000
C0054580,BR034,16077,1,25.52,0.072,0.073,55193
C0004169,BR094,8832,4,26.66,0.093,0.413,43360
C0047477,BR016,15302,6,27.68,0.073,0.442,32259
C0042623,BR023,8231,5,35.11,0.033,0.285,26404
C0058370,BR060,18633,5,2.12,0.269,0.12,44210
C0049243,BR055,10760,2,26.69,0.15,0.322,30821
C0054717,BR093,10697,5,28.47,0.128,0.199,51917
C0027157,BR009,16060,3,8.42,0.053,0.113,35706
C0056215,BR005,1942,6,52.01,0.416,0.181,6251
C0001674,BR023,4869,3,38.25,0.131,0.378,10588
C0059215,BR068,13607,2,7.04,0.143,0.26,60000
C0052469,BR094,16864,4,10.62,0.08,0.131,60000
C0051699,BR048,9220,2,22.33,0.211,0.653,39959
C0053922,BR079,16727,2,11.21,0.133,0.307,60000
C0059150,BR022,3887,2,35.06,0.186,0.495,14193
C0004437,BR035,3291,0,36.95,0.047,0.351,13557
C0031170,BR010,9098,5,36.79,0.327,0.511,18250
C0035067,BR076,15410,2,23.37,0.152,0.264,60000
C0036378,BR024,12117,4,32.12,0.268,0.237,25697
C0015080,BR032,9363,3,72.52,0.046,0.287,46449
C0007906,BR009,4540,3,24.93,0.133,0.691,19376
C0031872,BR036,17096,2,5.36,0.475,0.326,60000
C0016522,BR062,16039,2,46.54,0.311,0.443,40868
C0044732,BR072,1908,3,31.98,0.271,0.447,7600
C0029089,BR011,6670,3,24.63,0.121,0.185,15433
C0011712,BR093,9045,3,17.25,0.44,0.232,20893
C0010544,BR068,14042,0,12.97,0.288,0.115,49537
C0033963,BR076,6808,5,25.94,0.076,0.455,31276
C0058174,BR064,10812,7,26.7,0.21,0.273,49000
C0000713,BR092,17600,2,9.46,0.226,0.821,59294
C0044707,BR064,8779,5,42.01,0.086,0.374,22089
C0036097,BR011,3894,0,21.2,0.033,0.568,18230
C0043093,BR067,9697,3,9.41,0.336,0.488,33923
C0027666,BR050,10836,1,15.55,0.231,0.223,49362
C0021440,BR047,10793,3,45.17,0.32,0.623,28142
C0042265,BR009,12353,4,26.82,0.102,0.29,45403
C0047236,BR055,16794,2,45.55,0.079,0.506,60000
C0022164,BR012,11215,4,27.88,0.027,0.13,24221
C0039463,BR059,8898,3,15.86,0.341,0.218,19741
C0025707,BR007,3544,1,16.67,0.122,0.423,15103
C0054271,BR016,8645,5,8.01,0.025,0.129,34968
C0039146,BR030,3103,1,12.86,0.12,0.296,14329
C0018212,BR003,16032,0,29.1,0.219,0.673,40807
C0011817,BR006,3361,5,34.75,0.244,0.249,6869
C0026409,BR100,18502,5,40.87,0.049,0.28,60000
C0003772,BR048,15613,4,35.42,0.139,0.275,57987
C0059540,BR092,16359,4,9.87,0.032,0.113,58704
C0020917,BR006,12960,3,31.99,0.166,0.317,59192
C0002850,BR027,11547,3,14.58,0.014,0.594,39974
C0010503,BR032,1601,3,11.77,0.472,0.095,5000
C0045041,BR006,15916,3,23.94,0.079,0.385,45810
C0045675,BR027,10775,4,38.84,0.136,0.643,32442
C0000166,BR040,17482,1,13.27,0.158,0.168,60000
C0048732,BR024,16178,4,17.59,0.225,0.254,51699
C0021060,BR060,6586,4,35.19,0.296,0.086,28038
C0042713,BR053,15028,0,25.58,0.389,0.495,36836
C0042817,BR017,10038,4,20.55,0.224,0.549,30799
C0035062,BR056,12733,0,4.05,0.054,0.509,27605
C0029548,BR010,13189,7,28.46,0.064,0.312,48794
C0021416,BR082,2446,4,13.86,0.212,0.197,9914
C0016159,BR089,13611,4,29.82,0.321,0.251,57011
C0036521,BR035,4888,4,24.64,0.073,0.24,11012
C0021540,BR038,2578,1,23.61,0.011,0.427,10511
C0010721,BR074,6790,3,24.14,0.106,0.246,29864
C0039592,BR060,18696,0,28.14,0.11,0.586,60000
C0053624,BR010,17381,5,29.97,0.642,0.205,60000
C0032623,BR050,5006,2,27.52,0.339,0.186,21162
C0044028,BR070,9693,5,26.8,0.144,0.368,22802
C0019594,BR035,18047,6,8.01,0.246,0.419,60000
C0024447,BR051,2899,1,46.22,0.238,0.1,6098
C0047255,BR091,10224,3,45.04,0.472,0.129,32140
C0050146,BR028,2521,2,24.72,0.131,0.306,11461
C0009749,BR082,4380,2,41.01,0.259,0.573,17727
C0029707,BR051,17871,1,2.21,0.032,0.296,52213
C0048971,BR038,7493,1,32.91,0.146,0.279,21454
C0026049,BR062,9391,2,22.11,0.397,0.373,21597
C0016952,BR046,3575,3,8.44,0.042,0.219,12024
C0033093,BR090,3556,5,52.18,0.193,0.073,15583
C0005656,BR075,6857,1,6.61,0.344,0.344,22424
C0009486,BR054,6403,2,29.61,0.043,0.576,22190
C0005849,BR085,14027,2,32.95,0.64,0.465,45160
C0003813,BR073,9411,3,27.53,0.261,0.593,27853
C0013061,BR067,16892,0,43.65,0.286,0.102,36498
C0048146,BR068,1944,4,3.85,0.355,0.115,5000
C0017237,BR089,8606,4,35.53,0.293,0.473,23259
C0056348,BR051,14194,5,8.82,0.167,0.358,60000
C0017720,BR088,3448,2,13.62,0.242,0.662,9078
C0057249,BR083,7493,3,59.95,0.623,0.115,20672
C0033844,BR037,9909,1,26.23,0.491,0.278,35713
C0058451,BR008,2943,2,27.19,0.226,0.72,12467
C0001340,BR008,11940,2,23.86,0.373,0.652,56764
C0049466,BR017,15592,2,36.31,0.038,0.621,42017
C0000807,BR078,5139,2,21.73,0.246,0.255,19399
C0027308,BR081,8859,5,29.29,0.06,0.584,29997
C0000261,BR073,11883,2,15.06,0.524,0.305,55695
C0005517,BR010,13425,4,32.23,0.17,0.536,36119
C0056548,BR025,11601,1,3.79,0.382,0.131,33559
C0028530,BR083,3161,1,46.07,0.062,0.569,12194
C0006713,BR095,4513,2,16.07,0.163,0.488,18132
C0049148,BR009,2361,5,21.4,0.104,0.186,6355
C0056153,BR052,2632,5,4.13,0.312,0.64,6160
C0029016,BR071,12968,2,14.75,0.094,0.435,60000
C0036073,BR013,1922,2,33.9,0.105,0.224,7978
C0027213,BR014,8249,3,21.88,0.046,0.446,29361
C0031767,BR020,5729,6,5.86,0.061,0.331,18647
C0056032,BR031,17512,1,50.64,0.3,0.289,44001
C0020853,BR006,17338,4,39.79,0.06,0.284,60000
C0040743,BR084,8568,2,47.94,0.42,0.265,29815
C0030162,BR054,6799,2,32.27,0.289,0.111,30284
C0008206,BR013,19461,2,17.15,0.19,0.58,60000
C0055254,BR003,19586,3,6.34,0.253,0.308,60000
C0035185,BR050,7158,1,26.67,0.385,0.061,20539
C0043195,BR041,3708,6,39.75,0.212,0.13,10776
C0033532,BR099,15805,3,37.05,0.219,0.09,60000
C0044630,BR026,18292,2,11.51,0.44,0.525,60000
C0047435,BR016,5067,5,19.22,0.014,0.796,15897
C0013109,BR001,11583,0,29.97,0.108,0.302,53971
C0012821,BR045,8814,1,13.13,0.105,0.258,19532
C0043421,BR003,7325,2,69.21,0.233,0.114,18503
C0037317,BR070,2098,4,13.5,0.117,0.207,9442
C0054755,BR064,15888,1,17.91,0.116,0.386,33805
C0052012,BR026,18224,3,17.82,0.23,0.25,60000
C0004358,BR081,9195,2,18.37,0.056,0.315,40384
C0013534,BR078,16365,2,41.8,0.228,0.425,60000
C0044009,BR071,11719,3,34.2,0.34,0.036,26672
C0059542,BR075,13061,0,12.72,0.226,0.099,55409
C0018451,BR059,13500,2,48.61,0.324,0.55,60000
C0034823,BR100,15856,2,89.9,0.283,0.744,60000
C0053695,BR072,19949,4,36.36,0.09,0.277,60000
C0055132,BR044,13476,3,51.5,0.081,0.395,60000
C0022364,BR045,13565,4,30.52,0.254,0.402,44799
C0034012,BR022,15948,4,31.14,0.599,0.192,45684
C0012856,BR053,9485,1,27.53,0.149,0.494,28238
C0036619,BR021,17885,2,10.08,0.131,0.192,60000
C0033465,BR002,2030,3,14.39,0.091,0.254,7634
C0039025,BR042,14531,5,4.95,0.37,0.08,53096
C0023641,BR090,5092,3,28.17,0.129,0.586,22386
C0035745,BR024,17945,3,28.23,0.165,0.149,60000
C0033437,BR078,18688,2,14.84,0.128,0.442,60000
C0024521,BR079,7197,3,34.13,0.48,0.094,34908
C0032422,BR061,3516,3,6.71,0.329,0.24,16101
C0038656,BR005,8163,2,15.7,0.312,0.177,26165
C0012151,BR021,11097,3,14.6,0.154,0.091,25290
C0003152,BR072,15027,2,52.75,0.09,0.342,60000
C0020337,BR025,1611,4,87.81,0.085,0.168,5994
C0014102,BR071,1566,5,4.26,0.309,0.565,5000
C0051399,BR035,7079,2,32.62,0.365,0.6,20711
C0009484,BR082,15844,4,34.1,0.14,0.396,50871
C0023584,BR030,10862,3,19.92,0.128,0.239,44788
C0058220,BR075,10854,3,31.84,0.161,0.173,36947
C0039968,BR069,15623,2,23.63,0.03,0.231,60000
C0015647,BR022,15482,2,5.11,0.435,0.189,32680
C0059581,BR037,3587,6,20.89,0.137,0.276,11358
C0022704,BR038,16819,9,35.04,0.182,0.356,35470
C0048876,BR053,11804,1,45.35,0.312,0.075,46438
C0019285,BR082,15498,3,44.58,0.267,0.547,58532
C0023384,BR085,1750,1,28.95,0.018,0.152,8530
C0036913,BR049,19044,2,29.67,0.14,0.389,60000
C0057801,BR043,17290,3,22.61,0.149,0.17,54808
C0045195,BR031,12685,5,44.24,0.132,0.348,36877
C0023264,BR072,14517,4,23.9,0.035,0.358,60000
C0034043,BR036,12377,4,14.72,0.091,0.254,35365
C0052522,BR053,19821,2,63.65,0.311,0.276,60000
C0050527,BR001,17783,2,10.99,0.121,0.459,39553
C0040234,BR086,10730,2,39.2,0.319,0.146,52666
C0012426,BR040,17568,6,11.79,0.016,0.052,54304
C0058044,BR015,10054,0,21.44,0.103,0.425,43011
C0021900,BR026,17365,4,22.66,0.117,0.298,60000
C0006299,BR068,12891,3,53.39,0.111,0.461,45705
C0018953,BR096,18444,4,9.83,0.14,0.418,47811
C0047073,BR035,8187,1,10.33,0.345,0.121,35913
C0039419,BR074,10890,4,29.27,0.064,0.402,31514
C0022481,BR001,9673,3,20.63,0.185,0.073,33308
C0040451,BR078,8252,5,17.65,0.117,0.443,31339
C0012837,BR046,15039,2,21.06,0.356,0.808,40638
C0039582,BR062,12539,3,42.83,0.373,0.43,44333
C0042935,BR069,14552,2,34.14,0.131,0.563,29534
C0050565,BR095,13677,6,19.52,0.351,0.264,40225
C0036348,BR039,10688,1,26.72,0.25,0.143,37092
C0004404,BR022,10931,3,11.14,0.005,0.071,45421
C0010387,BR074,13732,3,17.71,0.059,0.229,57000
C0032462,BR086,6279,2,12.31,0.196,0.228,15264
C0050194,BR086,13614,2,9.09,0.372,0.046,47535
C0004738,BR069,15581,1,10.31,0.146,0.083,34319
C0059385,BR034,1597,8,50.63,0.066,0.167,5000
C0026096,BR038,13189,4,3.93,0.152,0.439,32531
C0001503,BR096,18709,3,63.77,0.139,0.371,60000
C0010174,BR027,7350,0,25.95,0.051,0.335,14873
C0009004,BR017,19499,3,23.73,0.458,0.416,60000
C0055366,BR016,17013,3,6.8,0.199,0.378,60000
C0028999,BR045,10485,1,42.88,0.092,0.291,47155
C0031125,BR078,5733,2,17.8,0.075,0.275,15930
C0014665,BR005,17472,2,34.49,0.08,0.172,59273
C0058184,BR029,6381,2,39.87,0.13,0.184,20445
C0037726,BR023,10453,2,27.46,0.125,0.138,46893
C0015036,BR015,3603,3,17.01,0.273,0.065,16587
C0041811,BR084,5962,5,25.26,0.109,0.551,28198
C0029663,BR024,8797,5,37.7,0.085,0.22,26342
C0048892,BR047,2818,2,23.61,0.308,0.337,11058
C0015408,BR063,14978,1,29.52,0.083,0.719,30380
C0007087,BR070,11262,3,50.02,0.615,0.268,35394
C0032066,BR095,17513,4,29.58,0.166,0.646,60000
C0001723,BR046,7817,2,18.56,0.108,0.176,35187
C0008959,BR099,19902,4,11.63,0.065,0.254,50358
C0022990,BR061,14623,2,13.36,0.021,0.684,60000
C0051396,BR009,12797,2,23.18,0.165,0.386,43786
C0027403,BR062,4604,1,46.31,0.364,0.609,12328
C0052317,BR058,3819,1,27.39,0.02,0.481,18582
C0022891,BR083,5630,4,29.36,0.095,0.654,15791
C0056230,BR017,19419,4,42.37,0.184,0.213,60000
C0048666,BR077,18354,5,30.1,0.088,0.223,48231
C0046343,BR083,4189,1,40.18,0.118,0.094,12816
C0021760,BR038,16421,3,21.87,0.012,0.414,40333
C0031428,BR035,19778,2,14.56,0.036,0.556,60000
C0032742,BR027,11993,1,11.47,0.46,0.247,55708
C0020267,BR020,19770,2,21.83,0.115,0.211,48335
C0047783,BR091,14638,2,40.47,0.029,0.076,45046
C0023933,BR085,5381,2,43.36,0.109,0.576,10906
C0019585,BR040,6942,1,26.91,0.108,0.37,32926
C0051609,BR100,16535,4,47.35,0.122,0.072,60000
C0056611,BR063,15273,5,12.31,0.219,0.471,31491
C0021025,BR065,9377,0,13.77,0.291,0.58,36824
C0001416,BR032,19761,1,11.95,0.131,0.639,60000
C0057375,BR040,13051,2,25.8,0.255,0.667,38224
C0010374,BR070,14294,3,15.4,0.475,0.122,60000
C0019433,BR072,8511,4,19.11,0.179,0.167,26986
C0052278,BR042,3824,4,77.58,0.253,0.065,13184
C0003542,BR028,11629,8,14.3,0.383,0.305,47248
C0021448,BR062,2902,3,14.34,0.151,0.214,12429
C0052541,BR044,8698,5,23.31,0.139,0.39,20482
C0034192,BR042,7983,4,27.82,0.331,0.433,32684
C0024561,BR002,2232,1,15.2,0.118,0.129,9195
C0038887,BR005,5262,2,40.2,0.25,0.321,17564
C0027444,BR075,4549,4,22.39,0.264,0.419,13188
C0011425,BR004,10924,4,55.55,0.094,0.198,38708
C0007214,BR074,19406,2,23.34,0.092,0.277,60000
C0033583,BR030,3011,3,22.99,0.632,0.053,8780
C0013092,BR027,4813,4,48.88,0.193,0.531,13897
C0016937,BR031,13010,5,39.68,0.103,0.357,48302
C0056212,BR098,11306,1,23.69,0.382,0.123,41142
C0003733,BR090,8705,2,19.49,0.016,0.599,36599
C0017940,BR008,18260,3,36.14,0.364,0.052,38725
C0034211,BR050,17950,4,33.72,0.202,0.351,60000
C0042165,BR050,14279,5,37.77,0.174,0.328,36821
C0047455,BR099,4734,4,12.68,0.476,0.831,17739
C0023011,BR056,2353,4,16.72,0.083,0.504,10972
C0015662,BR010,5204,4,37.4,0.302,0.422,14439
C0049121,BR034,2359,0,21.48,0.166,0.278,5919
C0004521,BR074,10410,6,27.72,0.22,0.16,34213
C0047416,BR038,9333,2,12.36,0.281,0.128,27507
C0054854,BR013,19243,0,29.57,0.143,0.146,60000
C0006954,BR014,4917,3,22.31,0.05,0.14,14026
C0037289,BR013,3132,4,7.55,0.105,0.527,10404
C0051331,BR011,6213,2,63.76,0.253,0.533,13262
C0043447,BR050,8529,1,25.86,0.14,0.217,24040
C0014549,BR019,18689,3,22.09,0.027,0.408,45944
C0021129,BR074,8981,6,42.82,0.308,0.2,32789
C0009790,BR056,8744,3,41.25,0.31,0.205,31899
C0000706,BR004,15082,1,71.21,0.13,0.174,60000
C0057541,BR008,14677,7,68.02,0.05,0.588,31122
C0040760,BR013,10481,3,39.28,0.539,0.142,29269
C0036597,BR024,3495,1,37.56,0.464,0.461,11876
C0005479,BR064,7899,4,42.34,0.492,0.385,24494
C0013595,BR097,13390,4,13.92,0.047,0.272,44777
C0041804,BR079,8538,2,19.78,0.623,0.113,39664
C0006608,BR077,4546,2,45.18,0.162,0.714,11860
C0010420,BR068,7523,5,16.57,0.245,0.12,31109
C0030268,BR058,13932,3,20.22,0.299,0.233,29366
C0014898,BR071,9706,5,14.68,0.199,0.344,20274
C0002983,BR020,2563,1,59.31,0.329,0.319,12107
C0051274,BR022,16997,2,23.67,0.19,0.26,41733
C0051702,BR073,7093,5,54.19,0.415,0.086,33497
C0030351,BR089,11433,4,43.15,0.057,0.449,26987
C0035575,BR033,8802,0,11.46,0.101,0.028,38930
C0052175,BR068,7739,4,32.53,0.269,0.239,19728
C0010160,BR093,17520,2,4.14,0.339,0.317,55349
C0059270,BR062,18958,3,6.98,0.337,0.423,60000
C0040430,BR077,4772,0,18.76,0.291,0.288,18303
C0029322,BR075,4049,3,60.33,0.411,0.271,15664
C0040124,BR064,2448,3,18.32,0.013,0.159,9355
C0013976,BR019,17240,2,53.78,0.35,0.228,60000
C0030682,BR078,6293,3,25.96,0.145,0.699,14684
C0002863,BR075,8141,2,39.14,0.099,0.704,28546
C0020336,BR063,4670,2,37.68,0.099,0.168,16340
C0015001,BR054,9047,3,23.48,0.379,0.322,32351
C0016646,BR038,12094,2,37.35,0.353,0.066,55282
C0046354,BR077,14316,0,47.88,0.042,0.378,32429
C0019074,BR082,14226,5,43.33,0.081,0.566,39074
C0030006,BR015,19271,3,23.22,0.045,0.329,45036
C0050452,BR075,14693,3,22.38,0.104,0.49,60000
C0020158,BR059,11039,1,46.79,0.499,0.561,44785
C0038269,BR090,5246,6,33.59,0.214,0.507,14418
C0034805,BR019,4097,4,19.21,0.306,0.256,16740
C0058493,BR064,17647,8,6.57,0.275,0.109,60000
C0015185,BR072,12439,3,47.54,0.1,0.224,36183
C0030869,BR077,18679,2,38.31,0.106,0.305,60000
C0058931,BR076,10843,3,46.74,0.133,0.141,44815
C0016195,BR035,6547,3,16.74,0.259,0.341,24749
C0012735,BR061,1885,1,24.1,0.419,0.324,7366
C0059758,BR006,18892,1,13.19,0.175,0.307,46142
C0053783,BR070,18826,3,48.99,0.094,0.274,60000
C0032429,BR008,18356,1,31.0,0.123,0.475,50230
C0042339,BR060,6788,5,5.9,0.142,0.136,20649
C0021050,BR026,10939,5,50.11,0.118,0.523,51799
C0058499,BR092,14533,4,22.38,0.35,0.168,60000
C0015665,BR072,18685,4,21.66,0.019,0.446,46579
C0026984,BR046,4428,5,15.34,0.198,0.471,14399
C0043993,BR053,15739,0,28.46,0.161,0.314,60000
C0038201,BR040,17321,3,48.27,0.395,0.548,37065
C0022644,BR027,15788,4,9.86,0.057,0.569,60000
C0055246,BR043,12359,4,53.9,0.11,0.196,40600
C0017588,BR012,5051,2,54.88,0.245,0.204,12740
C0041353,BR012,4723,3,23.24,0.261,0.265,14749
C0006843,BR098,19229,3,26.16,0.151,0.264,45594
C0000618,BR079,10521,2,20.8,0.159,0.642,30202
C0011742,BR021,7545,4,37.9,0.202,0.327,33457
C0019398,BR035,1647,0,57.17,0.105,0.383,7142
C0051470,BR039,12369,2,16.76,0.049,0.037,29525
C0006541,BR018,5924,4,51.2,0.071,0.258,18706
C0014112,BR002,10293,3,34.91,0.226,0.189,47225
C0013176,BR072,9290,4,31.06,0.181,0.457,24414
C0002763,BR013,6383,2,27.2,0.182,0.21,14681
C0015671,BR094,6040,1,10.28,0.195,0.692,27929
C0008513,BR066,2384,3,41.71,0.18,0.241,8228
C0027828,BR006,16254,7,21.61,0.556,0.685,60000
C0027921,BR046,13540,4,19.53,0.371,0.444,32151
C0003640,BR078,7795,2,15.45,0.104,0.465,37707
C0019900,BR083,1782,2,46.06,0.289,0.661,7417
C0028977,BR062,12917,3,27.64,0.193,0.362,55614
C0055953,BR072,12761,3,40.07,0.091,0.182,39896
C0053600,BR073,5840,2,43.92,0.329,0.23,20361
C0040784,BR047,6132,5,28.65,0.003,0.325,29411
C0033210,BR003,15642,2,45.53,0.383,0.647,31287
C0048478,BR081,10288,3,22.69,0.383,0.453,51090
C0000439,BR036,9968,2,15.87,0.212,0.102,45440
C0004989,BR002,2241,2,44.13,0.17,0.511,9212
C0042553,BR093,13397,2,23.45,0.259,0.645,42877
C0048200,BR026,16100,1,45.83,0.056,0.259,60000
C0016205,BR020,18383,3,26.46,0.346,0.202,60000
C0003166,BR029,4540,1,31.91,0.257,0.189,21237
C0002325,BR065,10079,2,51.02,0.256,0.246,40789
C0019776,BR078,15816,4,39.2,0.012,0.363,60000
C0016254,BR087,7534,7,13.1,0.231,0.084,18905
C0013128,BR003,14870,1,41.23,0.27,0.223,60000
C0059664,BR054,15190,7,19.13,0.071,0.085,60000
C0057040,BR033,18720,2,24.47,0.374,0.47,50514
C0029576,BR077,15125,3,35.56,0.291,0.728,60000
C0040514,BR023,4904,2,42.79,0.298,0.436,23269
C0009865,BR054,13173,3,24.29,0.148,0.118,60000
C0014045,BR047,10433,6,6.3,0.221,0.278,41980
C0049962,BR096,8997,7,23.33,0.15,0.181,42666
C0041451,BR018,4186,1,12.28,0.564,0.529,16553
C0009813,BR075,2268,4,12.39,0.099,0.424,6689
C0040747,BR038,3421,2,9.27,0.055,0.394,14725
C0003874,BR017,19629,2,50.87,0.087,0.261,60000
C0029286,BR083,14593,2,31.41,0.205,0.121,60000
C0048267,BR078,12745,1,9.67,0.289,0.58,39918
C0003385,BR073,4776,3,8.12,0.034,0.396,9928
C0058189,BR028,6911,0,11.7,0.549,0.098,26114
C0030843,BR042,12141,2,11.44,0.497,0.569,52278
C0040783,BR074,10462,1,20.99,0.38,0.653,48477
C0000310,BR037,13854,2,14.6,0.352,0.202,45447
C0023487,BR079,19255,4,24.55,0.199,0.08,60000
C0006162,BR085,14374,6,6.97,0.3,0.656,60000
C0051407,BR032,13218,1,12.28,0.187,0.476,54667
C0009670,BR079,15214,0,28.51,0.317,0.581,60000
C0019325,BR003,19126,1,37.75,0.251,0.442,60000
C0003885,BR099,4161,5,35.09,0.298,0.547,15711
C0021311,BR068,5579,2,27.02,0.11,0.168,17058
C0051873,BR057,13045,0,28.33,0.173,0.484,26240
C0049641,BR053,17024,1,4.62,0.126,0.341,60000
C0043056,BR014,9252,4,32.19,0.178,0.591,34129
C0051825,BR092,10555,2,53.39,0.081,0.187,40466
C0042704,BR009,9496,3,31.12,0.195,0.518,26272
C0038544,BR023,13524,0,8.72,0.136,0.446,42917
C0006640,BR049,3263,5,15.43,0.306,0.093,6941
C0014379,BR076,15918,2,61.44,0.167,0.541,38824
C0018577,BR060,6870,3,47.0,0.313,0.347,31950
C0056833,BR043,7250,2,27.51,0.035,0.404,34055
C0012108,BR072,19645,2,45.99,0.083,0.204,49887
C0044824,BR077,16343,4,43.92,0.185,0.379,57125
C0056365,BR041,13470,2,38.94,0.453,0.209,59168
C0023894,BR063,2419,4,27.21,0.04,0.457,7822
C0035603,BR081,8214,5,25.53,0.116,0.352,33687
C0005659,BR003,3117,1,14.91,0.013,0.516,7956
C0009480,BR097,15794,4,30.77,0.009,0.547,51953
C0038099,BR096,15367,4,36.08,0.222,0.255,60000
C0012465,BR042,10718,3,9.4,0.27,0.655,28797
C0035958,BR024,17032,2,16.09,0.088,0.035,60000
C0004531,BR025,8333,5,34.08,0.028,0.242,36047
C0011069,BR074,14682,5,39.9,0.145,0.241,60000
C0039393,BR043,11344,8,5.03,0.342,0.203,48159
C0018642,BR058,7887,6,44.36,0.022,0.095,28005
C0054623,BR002,17590,3,58.7,0.27,0.194,60000
C0004680,BR040,13228,5,32.97,0.324,0.586,39790
C0058433,BR013,17546,6,60.09,0.545,0.542,60000
C0008298,BR085,14625,1,29.48,0.349,0.291,60000
C0046430,BR024,6867,4,19.11,0.066,0.228,14348
C0056228,BR036,16054,7,31.96,0.17,0.34,50498
C0003782,BR029,13725,4,5.69,0.302,0.462,31659
C0004857,BR037,6145,3,15.61,0.099,0.512,16166
C0014644,BR072,14555,3,23.25,0.317,0.173,40361
C0009911,BR076,11487,0,67.01,0.138,0.485,38669
C0036663,BR040,5453,3,37.22,0.365,0.347,24428
C0016154,BR046,14280,2,11.99,0.12,0.27,44255
C0004681,BR082,12482,5,53.08,0.603,0.052,25126
